,CASH_C_EQUIV,TRADING_FA,INT_RECEIV,PUR_RESALE_FA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,INTAN_ASSETS,DEFER_TAX_ASSETS,T_ASSETS,LOAN_FR_OTH_BANK_FI,TRADING_FL,SOLD_FOR_REPUR_FA,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,BOND_PAYABLE,DEFER_TAX_LIAB,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,ORDIN_RISK_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,N_CF_FR_INVEST_A,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_IFC,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_FR_ISSUE_BOND,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,IFC_CASH_INCR,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,INT_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,F_VALUE_CHG_GAIN,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,FOREX_GAIN,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,COMMIS_INCOME,T_COGS,FLAG,NI_NI
20,105272693.1,470369.49659999966,81479.1767,56755868091.99488,3000000.0,3737821385.1164804,1910991.98,1486460696.0,134400428.4,13134420.04,2059610185.0,43214177260.242905,27801330059.20275,40321744677.36061,17378555.76,21048839.23,1563833.34,78054142631.04854,572800141.6459999,1063519157.0,242000000.0,353822141.0,62557020.22,19407685555.629314,335356305.4,996091027.9,158041.20139999993,996091027.9,2059610185.0,11295.931799999997,-81472229.72,232010858.4,3737797950.8210464,685354.3625,26121630.05,25752162.75,342808227433.8659,1330839630.0,283500.0,35925913.18,-3986.1318000000024,149059893.1,6456544.064000002,65559725.96,1098828771.0,8254729.2,107593859.8,97074948466.19418,343000000.0,5524973.08,-114612715.5,56175053.5,92100966.68,107593859.8,293947010.5,67082025591.21044,62440653.1,408559726.0,0.44,311858255.6184676,1178058714.0,1178058714.0,123800853.0,0.44,82615448.36,5623795.17,107052426.3,-24827.874799999994,107052426.3,34657188409.83385,107052426.3,-27252038.73,100.56080000000024,874691576.2,107052426.3,7170511.46,843265.15,-10327.427000000012,370521096.05937654,16748426.72,42028669.76,-10952.452200000007,11684825462.966698,1068191227.0,0.0,0.3925989462604081
21,1026742865.0,603073.2723999999,73423.32139999997,56755868091.99488,710389.4820000002,3737821385.1164804,1717608116.193224,143888221.5,28212860.0,755556.77,1318714170.0,43214177260.242905,27801330059.20275,40321744677.36061,12422417.78,5573069.59,70061.70790000001,78054142631.04854,572800141.6459999,179616186.2,134400000.0,759975876.8,20653754.77,19407685555.629314,224038991.9,1139097984.0,-24153.67220000002,1139097984.0,1318714170.0,29360.34,-49488793.85,82207296.7,3737797950.8210464,1023315.9059,9385952.0,34521575.61,342808227433.8659,273614844.4,-1614.3156999999983,24658034.34,3531.49,14471475.14,2105455.081,8064000.0,191407547.7,34289477.91,58874745.85,97074948466.19418,4409693.3220999995,2039613316.732157,-8064000.0,994696422.1,1019354456.0,58874745.85,4145621.8193999995,67082025591.21044,111532689.2,8064000.0,0.08,311858255.6184676,183880522.4,183880522.4,23086326.51,0.08,12232335.6,128480.56,21988995.56,67051.73,21988995.56,34657188409.83385,21921943.83,15605.396099999947,1904.3039000000008,38244530.32,21921943.83,5415284.61,494514.8,-11382.653900000012,370521096.05937654,1164382.68,11348505.71,-15192.506599999995,11684825462.966698,171648186.8,0.0,0.5176778938038179
22,489030256.6,251521526.2,285672610.7,575720000.0,5110167182.0,3737821385.1164804,1717608116.193224,314672373.2,68701603.65,50537142.8,17550292320.0,43214177260.242905,27801330059.20275,1131540000.0,135584286.8,147840963.3,34290935.84,430000000.0,353507272.1,12475098359.0,384000000.0,149396963.2,89461816.72,19407685555.629314,555846424.2,2228402794.0,2846791166.0,5075193961.0,17550292320.0,1049697590.0,-2218092472.0,852993264.0,3737797950.8210464,12385458317.0,112000000000.0,834139846.1,9892909652.0,10516226645.0,495007776.4,-652210633.1,-128600.61,658637858.9,915480698.2,139238609.1,9663233381.0,257922346.7,114000000000.0,97074948466.19418,1197000000.0,2039613316.732157,713017175.8,1137413481.0,485202848.2,190195066.8,15952440028.0,67082025591.21044,1912067634.0,15239422852.0,0.187,0.0,184582237.4,8722622495.0,295295795.4,0.187,283312705.0,-10521325.5,-105405494.5,-235778864.5,108264102.1,34657188409.83385,71811642.47,767481804.2,-64244955.4,241036642.8,344042966.6,556419072.9,12752699.51,213669596.7,-651751.06,-48747171.19,24735789.98,272231324.2,11684825462.966698,9141894888.0,0.0,0.07189738602841125
23,6127527316.0,3725357682.0,116381944.4,1717704783.0,2966176059.0,310627283.2,15250853.21,711996831.6,73185133.59,73358927.12,19932609165.0,883000000.0,27801330059.20275,3102884308.0,157966293.4,67180820.45,15875387.34,1897110884.0,19712690.99,12391055302.0,978583016.0,3693421116.0,353357277.3,706714554.5,1794089739.0,7434348033.0,107205829.4,7541553862.0,19932609165.0,-91817670.36,-397496698.3,-2370765194.0,48500000.0,2934184852.0,2581904226.0,393069039.3,2519500000.0,1675438111.0,29890000.1,-1037796587.0,-2968091.12,262283875.3,384191469.5,195716603.2,4046203305.0,463638335.5,2979400924.0,1880650000.0,2551519.9842000008,2039613316.732157,1733433397.0,7514900582.0,6477103995.0,45216072.71,1929150000.0,1568467583.0,592112129.6,195716603.2,0.25,62722253.23,1767040161.0,1767040161.0,577738390.3,0.25,566875733.8,31159863.7,424351622.9,-55701228.5,427461472.9,166870824.5,480057378.0,618504603.1,-118471333.7,1200164427.0,483162701.4,105535363.7,1985628.75,3109849.96,-417365.14,94575688.92,12848285.31,3105323.45,1089200577.0,1200164427.0,0.0,0.026592047094635276
24,2363855132.0,1634205.2153999999,14698902.05,56755868091.99488,303351549.7,1840868.83,71948980.41,157012934.3,20774912.63,6463291.67,3608004870.0,43214177260.242905,27801330059.20275,40321744677.36061,11376035.27,64469999.72,129284.00869999998,78054142631.04854,572800141.6459999,1515877563.0,358958107.0,60144174.96,393538209.3,19407685555.629314,1277887280.0,2090527771.0,1599535.09,2092127306.0,3608004870.0,-100561.61540000005,-499014750.6,319575440.1,3737797950.8210464,1919880000.0,1460417394.0,324248436.6,1419880000.0,4796177302.0,40358345.94,-358918364.0,-1958.0094,298398382.9,7598773.896699999,179479053.5,4476601862.0,237398760.3,1959432144.0,97074948466.19418,4317078.942500001,179047.56,-179479053.5,2722773496.0,2363855132.0,39552144.08,1759649.1787999996,67082025591.21044,121583858.9,179479053.5,0.86,38098.07,4092054944.0,4092054944.0,416858267.6,0.86,413028750.5,-37048.84,308889899.9,-11309.695899999984,308781553.4,34657188409.83385,308889899.9,40278937.25,5740.003600000001,3191623945.0,308781553.4,54482210.27,1832305.33,-108346.54,370521096.05937654,108076714.2,5661822.44,-108346.54,11684825462.966698,3719305131.0,0.0,0.01833601255534069
25,8136713281.0,2079731928.0,67937206.5,4218125127.0,198717699.4,3737821385.1164804,662450543.2,365104417.1,31966362.43,771504563.9,53842417295.0,200000000.0,76185921.01,5445140179.0,216483609.8,1133223308.0,105419985.8,78054142631.04854,22214206.39,40863325071.0,4557311768.0,4900365514.0,481793294.3,83947295.15,1562112334.0,11671691825.0,1307400399.0,12979092224.0,53842417295.0,2214324.07,-736421729.4,-3967987151.0,3047.64,406101949.9,904527.45,1208749901.0,342808227433.8659,8313228083.0,-82777.09600000005,-454511037.7,-2625124.87,1928885192.0,95762829.55,3115545784.0,12281215234.0,867273811.3,737326256.8,97074948466.19418,6262660000.0,904527.45,4252522968.0,8476565699.0,8022054661.0,331224306.9,14726522061.0,1313981210.0,1080028433.0,10473999094.0,0.2755,311858255.6184676,5940283893.0,7241189640.0,1717272090.0,0.2755,1691556623.0,35839557.91,1257912743.0,2245295.82,1283481673.0,115327294.6,1255710498.0,-822298.9640000005,27672036.22,2676004833.0,1281236377.0,1148867226.0,5065660.9,25568929.34,370521096.05937654,436035712.7,30781127.95,25525878.81,1059140019.0,5577305053.0,0.0,0.02402455042844916
26,57110239.13,694967.6701999997,103251.1651,56755868091.99488,2330000.0,3737821385.1164804,1717608116.193224,745975039.4,221432596.4,11422178.53,1692818140.0,43214177260.242905,27801330059.20275,40321744677.36061,38034223.3,7523991.52,412515.28,78054142631.04854,2753811.62,684354202.5,390657490.0,587675512.8,23462614.3,19407685555.629314,-77515435.95,925524900.6,82939036.48,1008463937.0,1692818140.0,49650.720900000015,-25997271.74,17464285.46,413339992.6,730724.0663000001,138562925.1,73705990.34,20189009.0,823074250.6,110103.89979999998,12467929.74,-365630.34,44377192.08,4079563.290099999,36826324.75,805609965.1,94666073.97,164560196.8,97074948466.19418,718000000.0,6626856.23,21366546.36,39253031.25,51720960.99,148003396.8,779339992.6,67082025591.21044,127618605.1,757973446.2,0.026,311858255.6184676,1052775521.0,1052775521.0,8542153.35,0.026,-15960648.61,13489306.0,9865075.31,-4245.385400000001,3795411.11,34657188409.83385,9865075.31,83409146.38,5702.192300000002,979832068.2,3795411.11,4463395.37,5971016.56,-6069664.2,370521096.05937654,4746742.24,30473818.52,-6069664.2,11684825462.966698,1152145316.0,0.0,8.029121915069696
27,12948.35,600912085.5,110664.59680000014,56755868091.99488,735645.077,3737821385.1164804,1717608116.193224,30045723.73,7075093.26,409673.79389999993,1600461536.0,43214177260.242905,27801330059.20275,40321744677.36061,169805229.7,170452515.2,119760.45670000002,78054142631.04854,572800141.6459999,735697208.5,454109778.0,38598460.17,40092908.43,45409775.66,286553405.1,864764327.4,48047.928400000004,864764327.4,1600461536.0,2624.0726999999956,-444634777.5,384260225.6,3737797950.8210464,1414304124.0,979815498.0,103021357.3,973529474.3,1069685949.0,6286023.74,-105785529.7,-1288.9396000000006,44922660.92,30223114.16,45410977.8,685425723.5,15600158.3,1424450276.0,97074948466.19418,4911672.9441,2039613316.732157,-45410977.8,461949937.7,356164408.0,10146151.25,1779177.4344999986,1054085791.0,122558591.1,45410977.8,0.6157,311858255.6184676,837626294.8,837626294.8,401626982.3,0.6157,401971986.5,73923099.41,279601800.2,-40431.75839999994,279601800.2,88093683.18,279601800.2,6346023.74,912085.47,435654308.3,279601800.2,49720155.06,2500985.0,-5806.1676000000025,370521096.05937654,122025182.1,2155980.83,-11584.205700000006,742274502.4,435654308.3,0.0,0.007710897528048177
28,52936223269.0,47542400270.0,1441682962.0,9036992864.0,9672778458.0,2231269148.0,86815178.98,1013414944.0,271279857.6,430935168.7,169000000000.0,1120000000.0,9454711766.0,26447243940.0,853296089.6,643280129.9,228386981.9,17939627894.0,85585727.2,105000000000.0,9584721180.0,32383071572.0,2593293558.0,5415922225.0,11780552227.0,61506991499.0,2598167421.0,64105158921.0,169000000000.0,-250569262.6,559097102.0,-14519579202.0,661153118.2,11038684069.0,11926256111.0,2405104227.0,11131204298.0,9943148047.0,786530544.1,3287698352.0,-243010131.8,1443529301.0,1965207203.0,1367438116.0,24462727249.0,1772008129.0,11367159009.0,21264963631.0,5000000000.0,2039613316.732157,17491190584.0,55050346175.0,58338044528.0,328474939.5,24096196757.0,10158068790.0,2521163762.0,6605006173.0,0.42,116939718.2,10454954030.0,10454954030.0,5454747748.0,0.42,5339680327.0,-17886615.96,3970607713.0,-80682888.03,4200310838.0,2084278339.0,4035024048.0,3311916187.0,-942621571.0,5115273703.0,4280993726.0,430024368.0,16578764.13,229703125.6,-53636351.66,1173754021.0,131646184.7,245969678.0,5902484103.0,5115273703.0,0.0,0.03075131456055771
29,21601345000.0,3692839000.0,611309000.0,550000000.0,10570431000.0,3737821385.1164804,1717608116.193224,958005000.0,50986000.0,555438000.0,123000000000.0,43214177260.242905,27801330059.20275,595280000.0,415323000.0,22213000.0,967353000.0,1792655000.0,572800141.6459999,115000000000.0,1798592000.0,1246220000.0,607810000.0,976604000.0,3666603000.0,7911832000.0,46206000.0,7958038000.0,123000000000.0,-383997000.0,-9857575000.0,3411373000.0,3737797950.8210464,120000000000.0,111000000000.0,985834000.0,110000000000.0,28885174000.0,1021194000.0,-6758781000.0,-3189000.0,712738000.0,1664705000.0,309390000.0,25473801000.0,122952000.0,121000000000.0,97074948466.19418,1657319.8711,115000.0,-309390000.0,13856765000.0,7097984000.0,571326000.0,1289678.9204999998,4842830000.0,793845000.0,309390000.0,1.0,311858255.6184676,3821793000.0,3821793000.0,2232306000.0,1.0,2219888000.0,145815000.0,1473252000.0,-330537000.0,1478135000.0,4026028000.0,1803789000.0,-144439000.0,-174713000.0,1601905000.0,1808672000.0,267618000.0,5127000.0,4883000.0,-251000.0,423634000.0,17545000.0,4883000.0,107154000.0,1601905000.0,0.0,0.009700487429451
30,4854863018.0,13273887509.0,196635425.1,1957933836.0,3342057517.0,1575565893.0,44844890.2,303619578.8,165101837.0,151961711.4,29997866260.0,1260000000.0,3400000000.0,9068488015.0,290096812.3,50748729.98,48474474.4,78054142631.04854,9788962.56,19074221119.0,2322554562.0,6909476027.0,371093909.0,332603914.8,550873574.7,10819205903.0,104439237.9,10923645141.0,29997866260.0,-120206.24130000001,-2317189224.0,-968475283.6,3737797950.8210464,2778663201.0,447392333.3,384928893.0,35200000.0,2866784367.0,346121539.7,-119215373.2,-1295409.41,162568508.8,487564991.8,232255456.2,3835259650.0,515308109.7,2764581557.0,3400000000.0,4521286.7717,2039613316.732157,3167744544.0,6362670803.0,6243455430.0,61576789.9,3400000000.0,1571499971.0,662117651.3,232255456.2,0.27,145991052.4,1964126453.0,1964126453.0,709131446.4,0.27,766227284.4,13519070.3,646690499.6,16361692.87,652790013.6,126503566.8,630328806.7,887805657.9,-134118933.7,1197899169.0,636428320.7,111147675.5,66396735.71,6099514.0,-1295409.41,72703125.73,9300897.7,6099514.0,1014898263.0,1197899169.0,0.0,0.014614210897733229
31,32654982.31,670009.7763999997,1250000.0,56755868091.99488,369342.1018,42750000.0,23832624.79,58034731.18,37341940.29,7387853.52,887966835.9,43214177260.242905,27801330059.20275,40321744677.36061,3005059.51,3057251.85,72878.43860000001,78054142631.04854,572800141.6459999,227557939.8,166000000.0,482078190.6,5770455.06,19407685555.629314,4182670.88,658947121.4,1461774.68,660408896.1,887966835.9,-34355.42479999999,-326772592.5,1383867.78,386000000.0,435300000.0,117668000.0,109574893.8,114168000.0,328537783.4,3500000.0,2614932.04,-591962.73,13812576.61,2226414.6132,8524296.95,327153915.7,117758567.5,444440592.5,97074948466.19418,167413877.0,2039613316.732157,328595619.5,30040050.27,32654982.31,8488092.5,504876793.4,67082025591.21044,22422381.84,176281173.9,0.09,311858255.6184676,162160597.3,162160597.3,14865796.6,0.09,11705638.25,6182582.98,12656058.9,49746.09030000003,11831160.99,34657188409.83385,12656058.9,45172500.0,4534.312700000002,102666549.6,11831160.99,2559644.47,1178410.53,-824897.91,370521096.05937654,3034635.61,4338568.88,-824897.91,11684825462.966698,195627459.0,0.0,0.3667069431028002
32,137103217.4,426450.6838999997,84667.5483,56755868091.99488,61931600.0,84522793.88,25155246.32,233325095.9,32074748.24,3623146.87,1443023932.0,43214177260.242905,27801330059.20275,40321744677.36061,2109234.59,13354690.29,1066438.36,78054142631.04854,572800141.6459999,706761504.4,361263565.0,267160225.4,36249488.57,19407685555.629314,32175599.69,703379640.1,32882787.55,736262427.6,1443023932.0,6530761.47,-43125041.73,137398768.2,3737797950.8210464,68156000.0,32900652.45,259544554.1,27275970.84,729184591.7,5614659.61,-136627563.4,-2519.353700000001,49522699.35,3681975.567399999,31101289.82,591785823.6,196568283.3,76025694.18,97074948466.19418,366400000.0,10022.0,-230901289.8,273730780.8,137103217.4,7869694.18,169000000.0,67082025591.21044,35946508.38,399901289.8,0.0918,3350881.14,552760122.5,552760122.5,58540582.07,0.0918,55613332.63,15728797.03,28345866.1,-4804961.13,30819372.8,34657188409.83385,33150827.23,18768608.56,6591.117399999999,370869333.9,35624333.93,35805633.67,657321.08,2473506.7,370521096.05937654,22916248.14,3584570.52,2473506.7,11684825462.966698,515915398.5,0.0,0.10062140465681403
33,3290000000000.0,373000000000.0,2208562626.2339997,332000000000.0,1000000000000.0,28515000000.0,1717608116.193224,136000000000.0,369339409.6951998,28860000000.0,18900000000000.0,402000000000.0,554000000000.0,299000000000.0,24529000000.0,67051000000.0,175841270808.74,253000000000.0,420000000.0,17600000000000.0,351000000000.0,141000000000.0,124000000000.0,203000000000.0,512000000000.0,1270000000000.0,4329000000.0,1280000000000.0,18900000000000.0,-56859000000.0,-164000000000.0,-1947000000.0,955000000.0,1240000000000.0,1120000000000.0,65856000000.0,1120000000000.0,2550000000000.0,653000000.0,-244000000000.0,-12672000000.0,114000000000.0,277000000000.0,93639000000.0,2550000000000.0,32813000000.0,1280000000000.0,44367000000.0,17084000000.0,1088000000.0,-65465000000.0,1200000000000.0,957000000000.0,44427000000.0,45322000000.0,891000000000.0,104000000000.0,111000000000.0,0.74,2097000000.0,590000000000.0,590000000000.0,339000000000.0,0.75,337000000000.0,38321000000.0,226000000000.0,-36629000000.0,226000000000.0,443000000000.0,263000000000.0,3078000000.0,-151000000.0,253000000000.0,263000000000.0,37441000000.0,1419000000.0,-39000000.0,6593000000.0,75572000000.0,2910000000.0,316000000.0,122000000000.0,253000000000.0,0.0,0.011064638783269963
34,897000000000.0,59083000000.0,29809000000.0,272000000000.0,221000000000.0,344000000.0,194000000.0,43918000000.0,1461000000.0,17224000000.0,5960000000000.0,209000000000.0,11965000000.0,155000000000.0,5673000000.0,9711000000.0,59812000000.0,82238000000.0,18000000.0,5540000000000.0,74263000000.0,113000000000.0,110000000000.0,62757000000.0,67330000000.0,420000000000.0,1923000000.0,421000000000.0,5960000000000.0,-7681000000.0,-171000000000.0,139000000000.0,265000000.0,423000000000.0,267000000000.0,93513000000.0,234000000000.0,894000000000.0,32181000000.0,-28204000000.0,-1952000000.0,34195000000.0,119000000000.0,21493000000.0,755000000000.0,32402000000.0,439000000000.0,42818000000.0,2558665.5863000005,793000000.0,6057000000.0,272000000000.0,243000000000.0,16132000000.0,43083000000.0,248000000000.0,23714000000.0,37026000000.0,0.84,311858255.6184676,164000000000.0,164000000000.0,79909000000.0,0.84,79516000000.0,19158000000.0,57466000000.0,-4831000000.0,57630000000.0,131000000000.0,62295000000.0,1006000000.0,-1965000000.0,84919000000.0,62461000000.0,11949000000.0,242000000.0,164000000.0,546000000.0,17448000000.0,635000000.0,166000000.0,25968000000.0,84919000000.0,0.0,0.010166343798530283
35,262000000000.0,8699000000.0,7475000000.0,155000000000.0,65216000000.0,3737821385.1164804,1717608116.193224,8072000000.0,91000000.0,4475000000.0,1670000000000.0,35538000000.0,27801330059.20275,59884000000.0,5178000000.0,3750000000.0,11634000000.0,8400000000.0,572800141.6459999,1590000000000.0,8905000000.0,30543000000.0,4585000000.0,12949000000.0,30288000000.0,85420000000.0,599000000.0,86019000000.0,1670000000000.0,-124759.86949999999,-6465000000.0,80731000000.0,566000000.0,46327000000.0,41068000000.0,8879000000.0,32928000000.0,299000000000.0,8132000000.0,71182000000.0,-6000000.0,9098000000.0,35026000000.0,3644000000.0,218000000000.0,381000000.0,47533000000.0,97074948466.19418,1771004.6662000003,8000000.0,-3078000000.0,145000000000.0,216000000000.0,1206000000.0,566000000.0,73620000000.0,7909000000.0,3644000000.0,0.9485640000000002,311858255.6184676,45219000000.0,45219000000.0,20705000000.0,1.74,20660000000.0,3690000000.0,13944000000.0,-1562000000.0,13949000000.0,38902000000.0,15506000000.0,-116000000.0,-50000000.0,24559000000.0,15511000000.0,3246000000.0,25000000.0,5000000.0,149000000.0,5194000000.0,70000000.0,5000000.0,6312000000.0,24559000000.0,0.0,0.00451292631036039
36,1221842550.0,1234710.8836,87931.3253,56755868091.99488,2264212.0,362361424.6,335697187.3,159549980.3,92720390.63,53887766.18,3376603938.0,43214177260.242905,27801330059.20275,40321744677.36061,21201470.88,118145002.1,1972482.91,78054142631.04854,572800141.6459999,1703731633.0,524082351.0,217532690.1,180047334.2,19407685555.629314,751659295.8,1672872304.0,256572.3881,1672872304.0,3376603938.0,-449366.83,-43472714.05,445352358.6,3737797950.8210464,60500000.0,31218385.83,44053146.14,342808227433.8659,1136860565.0,15350332.8,592688368.1,-381045.36,219738912.6,4887607.614199999,126709536.5,691508206.0,59513251.02,74691099.88,97074948466.19418,910010000.0,2408298.29,191189768.9,629154181.8,1221842550.0,9681379.24,1230807830.0,67082025591.21044,86299533.16,1039618061.0,0.56,24345773.32,1116827781.0,1116827781.0,352395854.7,0.56,360456515.8,-1863434.58,296394945.7,370638.48,296334030.8,34657188409.83385,296024307.2,25091607.78,1381.630400000001,546468381.5,295963392.3,123115205.7,21451891.95,-60914.9,370521096.05937654,56432462.36,13391230.81,-60914.9,11684825462.966698,781462872.6,0.0,0.04524624044187914
37,62194816000.0,1178908000.0,1972905000.0,39537850000.0,90368707000.0,3737821385.1164804,16609000.0,2392068000.0,147596000.0,867712000.0,462000000000.0,13015003000.0,27801330059.20275,37139833000.0,1018894000.0,683906000.0,4460045000.0,18466246000.0,3000.0,437000000000.0,2883821000.0,7889125000.0,1970844000.0,2859911000.0,10629244000.0,25506693000.0,15195000.0,25521888000.0,462000000000.0,-726252000.0,-41531403000.0,38737119000.0,15000000.0,536000000000.0,496000000000.0,1406867000.0,491000000000.0,102000000000.0,5736879000.0,3904725000.0,-71786000.0,2170728000.0,10050317000.0,1230705000.0,63607430000.0,273869000.0,538000000000.0,7986500000.0,1697230.3894000002,2039613316.732157,6770795000.0,48306657000.0,52211382000.0,1415481000.0,8001500000.0,18104020000.0,2029276000.0,1230705000.0,1.68,311858255.6184676,12761479000.0,12761479000.0,6051379000.0,1.68,6060031000.0,1480052000.0,4110688000.0,-736382000.0,4110883000.0,11258689000.0,4847071000.0,120799000.0,-154182000.0,6701448000.0,4847265000.0,771271000.0,41635000.0,195000.0,-114378000.0,1204114000.0,32983000.0,194000.0,1619336000.0,6701448000.0,0.0,0.006804455708528417
38,73523302.24,984780.8025999999,105734.06340000006,56755868091.99488,103250000.0,3737821385.1164804,17856524.31,119701922.5,57706992.65,408488.1643,462675864.0,43214177260.242905,27801330059.20275,40321744677.36061,3070279.01,-155329293.9,180024.16,78054142631.04854,572800141.6459999,40356051.48,713200000.0,390900978.6,77749737.49,19407685555.629314,-774580903.6,407269812.5,15050000.0,422319812.5,462675864.0,-73870.18360000002,250692237.9,-35770969.39,3737797950.8210464,977000.3320999999,253434807.1,30939880.61,342808227433.8659,331645776.1,5176000.0,19020324.7,-185730.73,34752847.44,2294872.9427999994,9846266.67,367416745.5,21860584.02,2742569.24,97074948466.19418,445307500.0,961150.67,-195715213.0,49342977.54,68363302.24,2742569.24,264749100.0,67082025591.21044,32367358.94,460464313.0,0.1475,311858255.6184676,291968358.5,291968358.5,105173793.3,0.1475,108393495.3,11836253.11,105185692.1,-23793.098600000005,105185692.1,34657188409.83385,105185692.1,201711302.6,-1035.0035,270117055.8,105185692.1,488763.76,4051842.82,-24546.6338,370521096.05937654,-11898.88,832140.76,-6821.579800000007,11684825462.966698,385286165.8,0.0,0.007911159240259447
